Wavelength;A3791_e;A3792_e;A3793_e;A3797_e;A3798_e;A3799_c;A3800_e;A3801_e;A3803_c;A3804_e;A3805_e;A3694_c;A3705_e;A3710_e;A3476_e;A3479_e;A3480_c;A3484_c;A3394_e;A3232_e;A3244_c;A3149_e;A3151_e;A3154_e;A3049_e;A3051_e;A3094_c;A3100_e;A3115_c;A2751;A2752;A2759;A2760;A2761;A2762;A2763;A2764;A2765;A2814;A2543;A2548;A2550;A2554;A2555;A2556;A2561;A2565;A2567;A2568;A2570;A2575;A2605;A2607;A261;A2617;A2619;A2620;A2621;A2622;A2625;A2627;A2643;A2650;A2651
521;0.064807415;0.062076281;0.186614604;0.174470428;0.171555803;0.66282996;0.143770753;0.174237429;0.629700842;0.258733025;0.11109563;1.845923161;0.740421071;0.532959757;0.172875048;0.209520651;0.256992041;0.359772784;0.351728934;0.172596205;0.368467558;0.327310138;0.16054168;0.094155374;0.21017325;0.093297448;0.809566902;0.13064513;0.464705617;0.184322992;0.092910345;0.527817658;0.207748115;0.413564556;0.446214168;0.190247557;0.28584329;0.200665755;0.675599347;0.72048429;0.571814916;1.091148064;0.698823956;0.352522751;0.319500723;0.35767933;0.440842514;1.177949126;0.46927182;0.400388151;0.452265036;0.655276473;0.336017304;0.381610528;0.317708066;0.285256431;0.341192998;0.270213331;0.560092391;0.380070079;0.781474074;0.452722575;1.032979437;0.408745263
522;0.063683117;0.0612911;0.182086974;0.171174727;0.168708722;0.657864977;0.141501001;0.17116902;0.626260072;0.254719951;0.109228467;1.835913372;0.72899847;0.525456776;0.170013849;0.207972498;0.255642632;0.357821753;0.348370817;0.169527429;0.366585117;0.321207368;0.158839405;0.092548151;0.207004322;0.092765802;0.804408133;0.12926166;0.462021572;0.183712306;0.09235263;0.524309672;0.207221239;0.411369108;0.443718041;0.189326655;0.284120024;0.199627782;0.67130705;0.720913635;0.57182325;1.089676765;0.698979248;0.352369944;0.319842136;0.35746874;0.440624654;1.178130621;0.469356164;0.400543109;0.45220527;0.65642445;0.336278825;0.381931038;0.318100094;0.285665305;0.341715908;0.270403862;0.561042646;0.380596391;0.78122357;0.45249953;1.033455853;0.409191663
523;0.062506723;0.060496525;0.177423508;0.167903033;0.16573997;0.653046413;0.139224898;0.168010433;0.622773735;0.250655294;0.107307987;1.825440246;0.716622303;0.517533065;0.167060563;0.206272315;0.254285676;0.355854107;0.344931518;0.166402875;0.364704741;0.315256751;0.157208229;0.090932552;0.203682872;0.091987194;0.799209622;0.127904966;0.459191767;0.183065069;0.091853347;0.520948827;0.206665416;0.409192631;0.441335161;0.188492704;0.282366767;0.19863717;0.666960058;0.721205133;0.572251388;1.087692978;0.699159857;0.352577834;0.320256348;0.357361458;0.440483138;1.179097654;0.469470442;0.400818137;0.451978907;0.657578926;0.336487738;0.382231275;0.31844535;0.286159634;0.34220531;0.270523851;0.561554275;0.380983447;0.780950848;0.452461888;1.033999135;0.409405175
524;0.061374885;0.059703857;0.172665278;0.164612642;0.162707369;0.648400298;0.136968193;0.164795317;0.619139418;0.246533515;0.105368117;1.814825556;0.704330094;0.50951935;0.16409272;0.204439256;0.252841711;0.353854616;0.341446705;0.163167485;0.362860731;0.309214854;0.155544338;0.08944416;0.200206312;0.091343202;0.794084341;0.126403498;0.456365389;0.182538439;0.091301812;0.517327953;0.206105019;0.406932242;0.438710869;0.187585253;0.280535249;0.197509213;0.662402432;0.721511791;0.572948535;1.086569213;0.699323279;0.352809618;0.32061767;0.357233953;0.44062606;1.180223227;0.469778134;0.401186657;0.451767703;0.658721446;0.336751215;0.382506243;0.318889184;0.286674749;0.342649873;0.270683069;0.562150572;0.381192348;0.780799124;0.452453656;1.035401501;0.409631559
525;0.060241741;0.058886854;0.167828613;0.161277585;0.159595846;0.643783745;0.134693246;0.161518305;0.615402326;0.242314824;0.103371458;1.804339504;0.691751119;0.501305315;0.161122122;0.202612767;0.251364708;0.351840923;0.337964533;0.159828177;0.361062757;0.303101006;0.153861953;0.0879231;0.196604628;0.090759514;0.788999534;0.124801455;0.453554462;0.181998423;0.090670206;0.513466039;0.20545041;0.404511138;0.435871972;0.186529985;0.278574396;0.196254269;0.657618826;0.721739838;0.573517504;1.085626607;0.69926724;0.352968937;0.320988396;0.357113982;0.440837994;1.181141806;0.470195067;0.40161408;0.451603618;0.659875047;0.336978627;0.382744386;0.319373143;0.287164603;0.343081986;0.270825096;0.562737194;0.381360074;0.780731129;0.452455907;1.037126532;0.409876941
526;0.059046571;0.058021827;0.162930567;0.157882093;0.156385883;0.639061141;0.132356847;0.158170427;0.61171385;0.237995741;0.101298457;1.794228009;0.678350847;0.492700311;0.158123542;0.20090656;0.249922063;0.349833064;0.334491524;0.156418515;0.359287577;0.296963851;0.152192832;0.086204776;0.192916324;0.090070882;0.78390045;0.123200661;0.450741951;0.18128726;0.0899764;0.509505309;0.204644003;0.401918703;0.432962894;0.185340425;0.276477865;0.194954956;0.652644411;0.721740385;0.573664007;1.08392601;0.698897555;0.353041893;0.321434178;0.357021011;0.440842712;1.181700693;0.470554976;0.402068609;0.451480884;0.661035983;0.337085473;0.382940421;0.319814192;0.287604957;0.3435145;0.270883821;0.563075073;0.381610474;0.780662316;0.452498061;1.03849455;0.410063626
527;0.057853051;0.057150098;0.158008949;0.15443132;0.15311328;0.634395539;0.129984142;0.154761392;0.608389278;0.233732833;0.099292245;1.784602563;0.664790015;0.483767039;0.155003206;0.199138059;0.248430531;0.347805139;0.330866939;0.152966446;0.357414997;0.290604428;0.150479798;0.084512065;0.189152805;0.089345942;0.778801171;0.121640642;0.447978093;0.1805346;0.089295832;0.505462224;0.203896544;0.39937196;0.430055703;0.184255681;0.274418504;0.193709724;0.647495144;0.721435869;0.573881843;1.082181776;0.698737349;0.353085105;0.321749973;0.356735137;0.440726772;1.182241772;0.470705402;0.402545598;0.451417677;0.662048389;0.337285264;0.383130036;0.320321069;0.288047387;0.343822222;0.270990773;0.563178135;0.381765597;0.780572187;0.452603712;1.040074632;0.410094157
528;0.05666099;0.056230409;0.153051304;0.150972274;0.149813271;0.629598025;0.127540293;0.151264478;0.605196736;0.229482068;0.097265049;1.775211648;0.650853874;0.474539005;0.151813328;0.197310517;0.246947604;0.345779884;0.327158846;0.149536737;0.35554416;0.284151509;0.14870633;0.08278266;0.185292661;0.088622801;0.773792931;0.119978964;0.445106742;0.179896942;0.088670211;0.501413046;0.203131918;0.396776406;0.427114174;0.183180949;0.272268613;0.192467619;0.642266162;0.721251943;0.573932291;1.080727575;0.698721948;0.353099424;0.322044028;0.356530375;0.440750609;1.18317013;0.470902928;0.403082139;0.451414396;0.662891363;0.33746076;0.383253754;0.320794717;0.288454511;0.344085146;0.27106307;0.563277501;0.381786128;0.780520869;0.452816845;1.041784665;0.410026958
529;0.05546371;0.05526635;0.1481386;0.147496396;0.146500299;0.624804839;0.125042726;0.147695516;0.601984588;0.225125744;0.09520112;1.766172926;0.63651381;0.465112459;0.148619488;0.195428186;0.24546102;0.343764515;0.323381828;0.146010623;0.35364834;0.277673755;0.146933582;0.081024932;0.181376679;0.087917711;0.768867171;0.118200149;0.442165498;0.179339664;0.088079504;0.497378964;0.202320342;0.394092711;0.424095288;0.182051814;0.270051111;0.191168264;0.636968695;0.721310645;0.574348535;1.079731856;0.699061539;0.353129187;0.322424858;0.356410519;0.440934891;1.184984467;0.471428463;0.403646146;0.451473884;0.663587893;0.337576834;0.383290407;0.321211798;0.288810926;0.344307613;0.271062797;0.563333505;0.38167326;0.78051247;0.453119803;1.043707433;0.409932904
530;0.054250828;0.054304611;0.14343292;0.143945336;0.143169474;0.620437128;0.122557567;0.144109039;0.598705224;0.220502491;0.093158352;1.757913831;0.621946512;0.455630079;0.145485011;0.193496293;0.243893615;0.341748058;0.319506108;0.142120117;0.351587457;0.271172237;0.145286197;0.079317283;0.177502309;0.087225884;0.763920283;0.116411848;0.439369812;0.178656959;0.087448253;0.493328305;0.20148596;0.391349007;0.420962233;0.180848108;0.267931817;0.189754744;0.631537913;0.721416004;0.576298927;1.079186518;0.70019225;0.353253869;0.32297569;0.356118193;0.441067023;1.188168315;0.472520225;0.404144452;0.451602883;0.664190544;0.337684893;0.383260835;0.321624315;0.289126216;0.34441902;0.271004598;0.563054872;0.381461862;0.780498003;0.45343622;1.046076936;0.409878736
531;0.052994254;0.05329948;0.138737973;0.140333158;0.139774425;0.615765825;0.120028908;0.140405941;0.595382149;0.215892397;0.091054174;1.748937905;0.607022215;0.445714396;0.142161703;0.191721015;0.242327191;0.339625854;0.315893176;0.138315947;0.349642251;0.264566143;0.143603724;0.077483515;0.173653167;0.086543502;0.758888125;0.114540956;0.43652402;0.177965891;0.0867138;0.489184578;0.200607361;0.388632158;0.417840854;0.179566208;0.265702938;0.18830081;0.625971458;0.721122698;0.577476832;1.078225012;0.700999558;0.353361674;0.323415388;0.35582513;0.441028643;1.190520254;0.473036763;0.404685774;0.451832478;0.664563349;0.33772425;0.383242472;0.321961835;0.289455806;0.344499108;0.270956757;0.562596034;0.381170508;0.780539112;0.453685482;1.048502015;0.409662564
532;0.051723373;0.052265095;0.134142429;0.136672657;0.136327095;0.610970659;0.117437907;0.136609881;0.591938424;0.211265885;0.08885216;1.739708194;0.591615994;0.435251004;0.138660202;0.189851481;0.240734073;0.337441653;0.312206852;0.134505533;0.347753866;0.257781806;0.141891076;0.075581429;0.169705606;0.085770274;0.753763998;0.112663331;0.433551234;0.17729051;0.08595295;0.484823141;0.199697444;0.385765661;0.414613318;0.178289887;0.263361642;0.186805006;0.620290873;0.720534141;0.577686768;1.07716636;0.701089595;0.353256061;0.323747288;0.355530885;0.440873352;1.191595445;0.473124023;0.405267733;0.45220407;0.664764239;0.337653017;0.383222496;0.32226299;0.289727265;0.344548904;0.270880984;0.561979585;0.380802343;0.780658199;0.453986871;1.050683797;0.409311593
533;0.050466011;0.051214388;0.129723477;0.132964392;0.132854344;0.606220221;0.114780408;0.132745977;0.588394433;0.206531858;0.086563327;1.731010771;0.575625013;0.424290209;0.135064011;0.187732149;0.239079023;0.33523942;0.308157038;0.130543814;0.345813895;0.250798355;0.140155107;0.073672959;0.165608335;0.084897339;0.74856063;0.110794361;0.430462478;0.176619193;0.085234738;0.480225865;0.198762016;0.382628494;0.411200242;0.1770553;0.260950314;0.185268054;0.614515011;0.719793785;0.577356325;1.076237338;0.700476416;0.352891495;0.324012615;0.355202189;0.440671433;1.191592798;0.473166326;0.405845451;0.452697576;0.664857829;0.33749062;0.383168194;0.322537352;0.289883121;0.344539357;0.270745224;0.561171737;0.380366067;0.780845202;0.45442797;1.052471612;0.408894229
534;0.049218705;0.050127865;0.125368668;0.129180462;0.129398186;0.60108383;0.11208075;0.128775883;0.585167998;0.201640543;0.084305635;1.723387374;0.559015826;0.413183654;0.131500757;0.185760126;0.237368496;0.332961821;0.304006756;0.12650272;0.343829007;0.243743832;0.13828384;0.07168217;0.161576415;0.084247862;0.743329153;0.108688627;0.427460409;0.175883371;0.08451968;0.475665161;0.197764688;0.379370799;0.40776646;0.175710758;0.258505515;0.183746842;0.608627018;0.718730065;0.577205818;1.074506431;0.699663114;0.352669431;0.324153971;0.354795142;0.440373769;1.191055796;0.47332508;0.4063239;0.453129605;0.664805852;0.337418429;0.383066992;0.322633942;0.289986201;0.344402888;0.270596497;0.560000595;0.379912643;0.781027471;0.454897291;1.053926301;0.408435857
535;0.047926225;0.048981923;0.121119181;0.125332781;0.125896386;0.595878388;0.109300625;0.124709397;0.581538886;0.196584562;0.08199777;1.715899351;0.542163027;0.401819252;0.127857711;0.183734467;0.235658319;0.330719375;0.299789817;0.122229584;0.34151813;0.236473911;0.136508023;0.069667908;0.157579582;0.083479003;0.737885268;0.106582167;0.424327718;0.17518193;0.083782883;0.471165996;0.196742278;0.376267136;0.404316509;0.174371244;0.256029281;0.182186361;0.602729936;0.717731775;0.577190303;1.0733637;0.699398339;0.352498457;0.32431397;0.354483237;0.440300857;1.191343331;0.473760622;0.406771005;0.453537802;0.664638944;0.337297024;0.382823862;0.322733868;0.290006776;0.344209569;0.270480674;0.558931141;0.379321874;0.781259093;0.455319746;1.055942829;0.407989774
536;0.0465889;0.047781062;0.116945174;0.121437296;0.122336806;0.590482144;0.106402859;0.120540568;0.577393694;0.191340667;0.079608756;1.708299874;0.525101693;0.390207767;0.124091368;0.181619612;0.233913259;0.328440213;0.295458729;0.117833915;0.33907969;0.228938175;0.134841568;0.067622451;0.153621636;0.082545489;0.732185633;0.104481025;0.421057331;0.174513846;0.083010438;0.466626973;0.195702948;0.373251311;0.400887342;0.173031051;0.253550541;0.180575382;0.596782162;0.716873953;0.577158281;1.0729241;0.699319141;0.352200329;0.324466138;0.354198603;0.440302409;1.191785282;0.474307997;0.407137614;0.453929733;0.664262837;0.337061379;0.382475608;0.322838001;0.289968014;0.343958848;0.270355363;0.558043912;0.378595913;0.781433089;0.455621888;1.058242847;0.407524475
537;0.045239311;0.046546841;0.112783055;0.117503546;0.118735999;0.584562212;0.103362427;0.116255045;0.573020012;0.185887692;0.077138422;1.700608038;0.507625661;0.378398264;0.120201262;0.179476537;0.232049744;0.325966276;0.290919548;0.11355007;0.336933016;0.221146913;0.133158154;0.065497836;0.149709151;0.081583145;0.726263924;0.102256458;0.417746364;0.173808259;0.08219256;0.461877064;0.194625088;0.370042463;0.397484915;0.171610943;0.251077895;0.178920919;0.590661044;0.716038646;0.576862951;1.072539455;0.698508815;0.351585587;0.324504451;0.353757459;0.439973853;1.190666758;0.474606007;0.407322727;0.454295392;0.663536782;0.336706578;0.382141832;0.322834009;0.289913779;0.343616871;0.270138185;0.557186726;0.377798509;0.781390675;0.455771978;1.059929993;0.406967053
538;0.043877667;0.045295727;0.108732552;0.113518054;0.115120812;0.578592746;0.100305781;0.111907358;0.568804102;0.180384705;0.074608987;1.691085078;0.489682586;0.366293808;0.11623651;0.177346097;0.230124314;0.323498677;0.286268808;0.109250925;0.334608816;0.2132359;0.131395361;0.063308109;0.145764611;0.080602711;0.72005714;0.099931278;0.414209703;0.172962877;0.081280263;0.457006356;0.193387838;0.36656383;0.39370869;0.170094272;0.248299934;0.177161421;0.584489241;0.715244172;0.576009247;1.072318499;0.697947748;0.350980493;0.32463501;0.353394939;0.439468778;1.189413596;0.474487938;0.407428883;0.454614552;0.662656369;0.336353571;0.38190508;0.322643981;0.289767357;0.343275473;0.269939191;0.556361928;0.376804639;0.781459155;0.456083861;1.061740728;0.406381135
539;0.042519143;0.044024732;0.104834207;0.109434578;0.111504564;0.572241229;0.097178096;0.107510667;0.564276446;0.174776414;0.072053054;1.681300273;0.471469687;0.354006415;0.112218114;0.175166881;0.228186319;0.321028744;0.281455426;0.10484023;0.332167038;0.205241459;0.129650397;0.061101205;0.141750235;0.079681067;0.713600739;0.097611504;0.410571098;0.172068083;0.080387352;0.452139262;0.192125178;0.363009716;0.389793689;0.168524607;0.245451248;0.175343643;0.578333625;0.714695631;0.574657314;1.072330601;0.6975924;0.350283253;0.324745991;0.353111846;0.438892418;1.18748394;0.474385507;0.407509976;0.454819825;0.661592659;0.335972142;0.381600735;0.322377982;0.289494237;0.342877201;0.269718392;0.55608822;0.37575038;0.781631074;0.456426031;1.063158453;0.405902199
540;0.041162611;0.042726261;0.101097452;0.105259965;0.107897686;0.565415907;0.093960811;0.10308504;0.559180746;0.169015364;0.069478812;1.672106454;0.453161287;0.3415847;0.108171502;0.172895356;0.226246971;0.318537249;0.27651433;0.10030116;0.329651433;0.19717844;0.127964424;0.058897516;0.137717147;0.078784779;0.706913736;0.095305255;0.40691376;0.171187114;0.079561549;0.447299128;0.190911365;0.359491836;0.385938071;0.166933024;0.242688486;0.173508597;0.572183904;0.714544623;0.573065744;1.072625771;0.697243049;0.349470113;0.324810155;0.352897782;0.438328538;1.184733692;0.474533862;0.407579349;0.454877092;0.660347363;0.33554608;0.381167266;0.322094936;0.289142686;0.342405471;0.269463825;0.55665648;0.374700727;0.781837247;0.456665068;1.063945847;0.405607273
541;0.039771164;0.041389089;0.097503167;0.101104107;0.104313033;0.558713346;0.090756882;0.098684587;0.553901375;0.163121635;0.066843622;1.662284914;0.434901759;0.328941105;0.104147668;0.170543858;0.224254568;0.316059361;0.271717593;0.095745172;0.326924476;0.189057862;0.126237759;0.05665824;0.133878044;0.077647281;0.699944608;0.09280261;0.403159045;0.17028344;0.078695049;0.442336642;0.189645684;0.355911241;0.382132802;0.165309397;0.239888998;0.171660521;0.565908766;0.714902765;0.571787759;1.0733516;0.696687429;0.348799501;0.325079258;0.352793837;0.437839619;1.182273982;0.474681593;0.407591799;0.454823547;0.659062507;0.335128439;0.380799249;0.321709045;0.288904583;0.341967414;0.26925936;0.55795027;0.373527746;0.781969442;0.456781682;1.064772418;0.405488699
542;0.038423569;0.040058581;0.094047919;0.097047284;0.100816507;0.551679723;0.087549256;0.094314663;0.548141095;0.157259668;0.064270651;1.651794709;0.416602303;0.316269466;0.100153349;0.168199199;0.222232472;0.3134768;0.266689137;0.091371038;0.324245593;0.181012518;0.124468976;0.054447658;0.130182686;0.07656277;0.693019531;0.090392977;0.399513709;0.169351482;0.077780876;0.437199242;0.188380332;0.352204905;0.378191177;0.163704476;0.237089961;0.169823721;0.559640632;0.714826165;0.570311214;1.073084564;0.695869817;0.347936031;0.32510233;0.35273767;0.437348107;1.179242902;0.474614457;0.40754165;0.454618047;0.657467339;0.334708703;0.380438994;0.321235936;0.288704802;0.341461129;0.269026868;0.558902889;0.372272772;0.782216868;0.456790222;1.064368737;0.405238235
543;0.037122783;0.038751113;0.090766633;0.093079962;0.097407586;0.544340665;0.084355722;0.090014554;0.542286349;0.151497114;0.061763246;1.639539578;0.398398157;0.303590455;0.096186887;0.165849514;0.220140255;0.310724375;0.261409772;0.087109257;0.321596631;0.173103989;0.122658335;0.052256083;0.126579797;0.075562248;0.686172767;0.08803155;0.395994117;0.168429951;0.076829975;0.431863628;0.187107083;0.348370386;0.374060177;0.162083101;0.234264178;0.167974135;0.553342846;0.714273486;0.568712202;1.072106663;0.694843916;0.346951608;0.32477405;0.352577942;0.436687566;1.176133055;0.474255061;0.407456853;0.454254124;0.655641895;0.334246337;0.380066846;0.320723801;0.288483452;0.340822676;0.268771383;0.559164759;0.370955034;0.782613222;0.456671369;1.063138455;0.404810512
544;0.03584602;0.037466993;0.087706504;0.089177675;0.094071476;0.536883652;0.081204369;0.085835394;0.536842251;0.145853802;0.059285065;1.624617326;0.3804949;0.290915798;0.092256983;0.16345006;0.217942513;0.307789583;0.256021202;0.082837592;0.318864132;0.165363741;0.12081887;0.050065658;0.123043717;0.074563364;0.679328939;0.085588106;0.392574102;0.167568704;0.075871956;0.426367374;0.18581213;0.344459399;0.369791485;0.160403104;0.231392941;0.166083576;0.546972563;0.713504503;0.567196675;1.071186492;0.693642501;0.346060733;0.324163873;0.352198825;0.435755528;1.173562108;0.473628237;0.407368697;0.453756924;0.653787116;0.333698172;0.379678555;0.320233831;0.28818682;0.340034305;0.268520001;0.558818066;0.369628552;0.783096749;0.456427614;1.061836791;0.404280583
